~MMSI,Longitude,Latitude,Speed Over Ground (SOG),Course Over Ground (COG),Creation Time Local,Vessel Name,Call Sign,AIS Message Type,Time Stamp,Ship Type,Length,Beam,Destination
235081274,-0.1185,51.5094,0.0,360.0,13/03/2019 16:24:59,,,1,20,,,,
235053188,-0.1072,51.5101,9.5,278.5,13/03/2019 16:24:59,,,1,56,,,,
235052117,-0.1225,51.5019,1.5,194.9,13/03/2019 16:24:59,,,1,52,,,,
235052117,-0.1225,51.5020,1.6,201.3,13/03/2019 16:24:59,,,1,42,,,,
235057011,-0.1050,51.5095,8.8,88.8,13/03/2019 16:24:59,,,1,53,,,,
235054851,-0.1098,51.5107,0.0,259.6,13/03/2019 16:24:59,,,1,53,,,,
235093883,-0.1059,51.5104,0.0,360.0,13/03/2019 16:25:00,,,1,41,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:25:00,,,1,01,,,,
235054851,-0.1098,51.5107,0.0,260.8,13/03/2019 16:25:00,,,1,22,,,,
235093748,-0.1065,51.5104,0.0,134.0,13/03/2019 16:25:00,,,1,59,,,,
235093748,-0.1065,51.5104,0.3,120.6,13/03/2019 16:25:00,,,1,17,,,,
235081274,-0.1185,51.5094,0.0,360.0,13/03/2019 16:25:01,,,1,20,,,,
235053188,-0.1072,51.5101,9.5,278.5,13/03/2019 16:25:01,,,1,56,,,,
235052117,-0.1225,51.5019,1.5,194.9,13/03/2019 16:25:01,,,1,52,,,,
235080605,-0.1174,51.5098,0.2,267.0,13/03/2019 16:25:01,,,1,59,,,,
235052117,-0.1225,51.5020,1.6,201.3,13/03/2019 16:25:01,,,1,42,,,,
235057011,-0.1050,51.5095,8.8,88.8,13/03/2019 16:25:01,,,1,53,,,,
235054667,-0.1199,51.5074,8.0,214.0,13/03/2019 16:25:01,,,1,00,,,,
235054851,-0.1098,51.5107,0.0,259.6,13/03/2019 16:25:01,,,1,53,,,,
235093883,-0.1059,51.5104,0.0,360.0,13/03/2019 16:25:01,,,1,41,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:25:01,,,1,01,,,,
235054851,-0.1098,51.5107,0.0,260.8,13/03/2019 16:25:02,,,1,22,,,,
235093748,-0.1065,51.5104,0.0,134.0,13/03/2019 16:25:02,,,1,59,,,,
235054667,-0.1196,51.5077,7.7,212.7,13/03/2019 16:25:02,,,1,50,,,,
235081274,-0.1185,51.5094,0.0,360.0,13/03/2019 16:25:02,,,1,20,,,,
235053188,-0.1072,51.5101,9.5,278.5,13/03/2019 16:25:03,,,1,56,,,,
235052117,-0.1225,51.5019,1.5,194.9,13/03/2019 16:25:03,,,1,52,,,,
235080605,-0.1174,51.5098,0.2,267.0,13/03/2019 16:25:03,,,1,59,,,,
235057011,-0.1050,51.5095,8.8,88.8,13/03/2019 16:25:04,,,1,53,,,,
235054667,-0.1199,51.5074,8.0,214.0,13/03/2019 16:25:04,,,1,00,,,,
235054851,-0.1098,51.5107,0.0,259.6,13/03/2019 16:25:04,,,1,53,,,,
235093883,-0.1059,51.5104,0.0,360.0,13/03/2019 16:25:04,,,1,41,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:25:04,,,1,01,,,,
235052117,-0.1225,51.5019,1.4,200.8,13/03/2019 16:25:04,,,1,02,,,,
235054851,-0.1098,51.5107,0.0,260.8,13/03/2019 16:25:04,,,1,22,,,,
235054667,-0.1196,51.5077,7.7,212.7,13/03/2019 16:25:04,,,1,50,,,,
235081274,-0.1185,51.5094,0.0,360.0,13/03/2019 16:25:04,,,1,20,,,,
235053188,-0.1072,51.5101,9.5,278.5,13/03/2019 16:25:04,,,1,56,,,,
235052117,-0.1225,51.5019,1.5,194.9,13/03/2019 16:25:04,,,1,52,,,,
235080605,-0.1174,51.5098,0.2,267.0,13/03/2019 16:25:04,,,1,59,,,,
235057011,-0.1050,51.5095,8.8,88.8,13/03/2019 16:25:05,,,1,53,,,,
235054667,-0.1199,51.5074,8.0,214.0,13/03/2019 16:25:05,,,1,00,,,,
235054851,-0.1098,51.5107,0.0,259.6,13/03/2019 16:25:05,,,1,53,,,,
235093883,-0.1059,51.5104,0.0,360.0,13/03/2019 16:25:05,,,1,41,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:25:05,,,1,01,,,,
235052117,-0.1225,51.5019,1.4,200.8,13/03/2019 16:25:05,,,1,02,,,,
235054851,-0.1098,51.5107,0.0,260.8,13/03/2019 16:25:06,,,1,22,,,,
235054667,-0.1196,51.5077,7.7,212.7,13/03/2019 16:25:06,,,1,50,,,,
235081274,-0.1185,51.5094,0.0,360.0,13/03/2019 16:25:06,,,1,20,,,,
235053188,-0.1072,51.5101,9.5,278.5,13/03/2019 16:25:06,,,1,56,,,,
235078641,-0.1131,51.5086,4.3,76.4,13/03/2019 16:25:06,,,1,04,,,,
235052117,-0.1225,51.5019,1.5,194.9,13/03/2019 16:25:06,,,1,52,,,,
235080605,-0.1174,51.5098,0.2,267.0,13/03/2019 16:25:06,,,1,59,,,,
235057011,-0.1050,51.5095,8.8,88.8,13/03/2019 16:25:06,,,1,53,,,,
235054667,-0.1199,51.5074,8.0,214.0,13/03/2019 16:25:06,,,1,00,,,,
235054851,-0.1098,51.5107,0.0,259.6,13/03/2019 16:25:06,,,1,53,,,,
235093883,-0.1059,51.5104,0.0,360.0,13/03/2019 16:25:07,,,1,41,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:25:07,,,1,01,,,,
235053188,-0.1079,51.5101,9.4,280.0,13/03/2019 16:25:07,,,1,05,,,,
235052117,-0.1225,51.5019,1.4,200.8,13/03/2019 16:25:07,,,1,02,,,,
235054851,-0.1098,51.5107,0.0,260.8,13/03/2019 16:25:07,,,1,22,,,,
235054667,-0.1196,51.5077,7.7,212.7,13/03/2019 16:25:07,,,1,50,,,,
235081274,-0.1185,51.5094,0.0,360.0,13/03/2019 16:25:08,,,1,20,,,,
235078641,-0.1131,51.5086,4.3,76.4,13/03/2019 16:25:08,,,1,04,,,,
235052117,-0.1225,51.5019,1.5,194.9,13/03/2019 16:25:08,,,1,52,,,,
235080605,-0.1174,51.5098,0.2,267.0,13/03/2019 16:25:08,,,1,59,,,,
235057011,-0.1050,51.5095,8.8,88.8,13/03/2019 16:25:08,,,1,53,,,,
235054667,-0.1199,51.5074,8.0,214.0,13/03/2019 16:25:08,,,1,00,,,,
235054851,-0.1098,51.5107,0.0,259.6,13/03/2019 16:25:08,,,1,53,,,,
235093883,-0.1059,51.5104,0.0,360.0,13/03/2019 16:25:08,,,1,41,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:25:08,,,1,01,,,,
235053188,-0.1079,51.5101,9.4,280.0,13/03/2019 16:25:09,,,1,05,,,,
235093748,-0.1065,51.5104,0.1,249.0,13/03/2019 16:25:09,,,1,07,,,,
235052117,-0.1225,51.5019,1.4,200.8,13/03/2019 16:25:09,,,1,02,,,,
235054667,-0.1196,51.5077,7.7,212.7,13/03/2019 16:25:09,,,1,50,,,,
235081274,-0.1185,51.5094,0.0,360.0,13/03/2019 16:25:09,,,1,20,,,,
235078641,-0.1131,51.5086,4.3,76.4,13/03/2019 16:25:09,,,1,04,,,,
235052117,-0.1225,51.5019,1.5,194.9,13/03/2019 16:25:10,,,1,52,,,,
235080605,-0.1174,51.5098,0.2,267.0,13/03/2019 16:25:10,,,1,59,,,,
235057011,-0.1050,51.5095,8.8,88.8,13/03/2019 16:25:10,,,1,53,,,,
235054851,-0.1098,51.5107,0.0,259.6,13/03/2019 16:25:10,,,1,53,,,,
235093883,-0.1059,51.5104,0.0,360.0,13/03/2019 16:25:10,,,1,41,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:25:10,,,1,01,,,,
235053188,-0.1079,51.5101,9.4,280.0,13/03/2019 16:25:10,,,1,05,,,,
235093748,-0.1065,51.5104,0.1,249.0,13/03/2019 16:25:11,,,1,07,,,,
235054667,-0.1202,51.5072,7.9,210.1,13/03/2019 16:25:11,,,1,09,,,,
235054667,-0.1196,51.5077,7.7,212.7,13/03/2019 16:25:11,,,1,50,,,,
235081274,-0.1185,51.5094,0.0,360.0,13/03/2019 16:25:11,,,1,20,,,,
235078641,-0.1131,51.5086,4.3,76.4,13/03/2019 16:25:11,,,1,04,,,,
235080605,-0.1174,51.5098,0.1,267.0,13/03/2019 16:25:11,,,1,10,,,,
235052117,-0.1225,51.5019,1.5,194.9,13/03/2019 16:25:11,,,1,52,,,,
235080605,-0.1174,51.5098,0.2,267.0,13/03/2019 16:25:11,,,1,59,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:25:12,,,1,01,,,,
235053188,-0.1079,51.5101,9.4,280.0,13/03/2019 16:25:12,,,1,05,,,,
235093748,-0.1065,51.5104,0.1,249.0,13/03/2019 16:25:12,,,1,07,,,,
235054667,-0.1202,51.5072,7.9,210.1,13/03/2019 16:25:12,,,1,09,,,,
235054667,-0.1196,51.5077,7.7,212.7,13/03/2019 16:25:13,,,1,50,,,,
235078641,-0.1131,51.5086,4.3,76.4,13/03/2019 16:25:13,,,1,04,,,,
235080605,-0.1174,51.5098,0.1,267.0,13/03/2019 16:25:13,,,1,10,,,,
235052117,-0.1225,51.5019,1.5,194.9,13/03/2019 16:25:13,,,1,52,,,,
235080605,-0.1174,51.5098,0.2,267.0,13/03/2019 16:25:13,,,1,59,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:25:14,,,1,12,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:25:14,,,1,12,,,,
235053188,-0.1079,51.5101,9.4,280.0,13/03/2019 16:25:14,,,1,05,,,,
235093748,-0.1065,51.5104,0.1,249.0,13/03/2019 16:25:14,,,1,07,,,,
235054667,-0.1196,51.5077,7.7,212.7,13/03/2019 16:25:14,,,1,50,,,,
235080605,-0.1174,51.5098,0.1,267.0,13/03/2019 16:25:15,,,1,10,,,,
235052117,-0.1225,51.5019,1.5,194.9,13/03/2019 16:25:15,,,1,52,,,,
235080605,-0.1174,51.5098,0.2,267.0,13/03/2019 16:25:15,,,1,59,,,,
235057011,-0.1036,51.5094,9.0,90.9,13/03/2019 16:25:15,,,1,13,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:25:15,,,1,12,,,,
235053188,-0.1079,51.5101,9.4,280.0,13/03/2019 16:25:16,,,1,05,,,,
235053188,-0.1085,51.5102,8.1,277.2,13/03/2019 16:25:16,,,1,14,,,,
235054667,-0.1202,51.5072,7.9,210.1,13/03/2019 16:25:16,,,1,09,,,,
235054667,-0.1196,51.5077,7.7,212.7,13/03/2019 16:25:16,,,1,50,,,,
235080605,-0.1174,51.5098,0.1,267.0,13/03/2019 16:25:16,,,1,10,,,,
235052117,-0.1225,51.5019,1.5,194.9,13/03/2019 16:25:16,,,1,52,,,,
235080605,-0.1174,51.5098,0.2,267.0,13/03/2019 16:25:17,,,1,59,,,,
235057011,-0.1036,51.5094,9.0,90.9,13/03/2019 16:25:17,,,1,13,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:25:17,,,1,12,,,,
235053188,-0.1079,51.5101,9.4,280.0,13/03/2019 16:25:17,,,1,05,,,,
235053188,-0.1085,51.5102,8.1,277.2,13/03/2019 16:25:18,,,1,14,,,,
235054667,-0.1202,51.5072,7.9,210.1,13/03/2019 16:25:18,,,1,09,,,,
235054667,-0.1196,51.5077,7.7,212.7,13/03/2019 16:25:18,,,1,50,,,,
235080605,-0.1174,51.5098,0.1,267.0,13/03/2019 16:25:18,,,1,10,,,,
235052117,-0.1225,51.5019,1.5,194.9,13/03/2019 16:25:18,,,1,52,,,,
235080605,-0.1174,51.5098,0.2,267.0,13/03/2019 16:25:18,,,1,59,,,,
235057011,-0.1036,51.5094,9.0,90.9,13/03/2019 16:25:18,,,1,13,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:25:19,,,1,12,,,,
235053188,-0.1079,51.5101,9.4,280.0,13/03/2019 16:25:19,,,1,05,,,,
235093748,-0.1065,51.5104,0.5,343.2,13/03/2019 16:25:19,,,1,17,,,,
235054667,-0.1202,51.5072,7.9,210.1,13/03/2019 16:25:19,,,1,09,,,,
235054667,-0.1196,51.5077,7.7,212.7,13/03/2019 16:25:19,,,1,50,,,,
235080605,-0.1174,51.5098,0.1,267.0,13/03/2019 16:25:20,,,1,10,,,,
235052117,-0.1225,51.5019,1.5,194.9,13/03/2019 16:25:20,,,1,52,,,,
235080605,-0.1174,51.5098,0.2,267.0,13/03/2019 16:25:20,,,1,59,,,,
235057011,-0.1036,51.5094,9.0,90.9,13/03/2019 16:25:20,,,1,13,,,,
235054667,-0.1205,51.5068,8.0,202.2,13/03/2019 16:25:20,,,1,18,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:25:20,,,1,12,,,,
235053188,-0.1079,51.5101,9.4,280.0,13/03/2019 16:25:21,,,1,05,,,,
235093748,-0.1065,51.5104,0.5,343.2,13/03/2019 16:25:21,,,1,17,,,,
235054667,-0.1202,51.5072,7.9,210.1,13/03/2019 16:25:21,,,1,09,,,,
235054667,-0.1196,51.5077,7.7,212.7,13/03/2019 16:25:21,,,1,50,,,,
235081274,-0.1185,51.5093,0.3,360.0,13/03/2019 16:25:21,,,1,20,,,,
235080605,-0.1174,51.5098,0.1,267.0,13/03/2019 16:25:22,,,1,10,,,,
235080605,-0.1174,51.5098,0.2,267.0,13/03/2019 16:25:22,,,1,59,,,,
235057011,-0.1036,51.5094,9.0,90.9,13/03/2019 16:25:22,,,1,13,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:25:22,,,1,12,,,,
235053188,-0.1079,51.5101,9.4,280.0,13/03/2019 16:25:23,,,1,05,,,,
235054667,-0.1202,51.5072,7.9,210.1,13/03/2019 16:25:23,,,1,09,,,,
235054667,-0.1196,51.5077,7.7,212.7,13/03/2019 16:25:23,,,1,50,,,,
235081274,-0.1185,51.5093,0.3,360.0,13/03/2019 16:25:23,,,1,20,,,,
235080605,-0.1174,51.5098,0.1,267.0,13/03/2019 16:25:23,,,1,10,,,,
235080605,-0.1174,51.5098,0.2,267.0,13/03/2019 16:25:23,,,1,59,,,,
235057011,-0.1036,51.5094,9.0,90.9,13/03/2019 16:25:24,,,1,13,,,,
235104713,-0.0768,51.5064,5.7,281.2,13/03/2019 16:25:24,,,1,22,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:25:24,,,1,12,,,,
235053188,-0.1079,51.5101,9.4,280.0,13/03/2019 16:25:24,,,1,05,,,,
235052117,-0.1226,51.5018,0.9,216.0,13/03/2019 16:25:24,,,1,23,,,,
235054667,-0.1202,51.5072,7.9,210.1,13/03/2019 16:25:24,,,1,09,,,,
235054667,-0.1196,51.5077,7.7,212.7,13/03/2019 16:25:25,,,1,50,,,,
235057011,-0.1036,51.5094,9.0,90.9,13/03/2019 16:25:25,,,1,13,,,,
235104713,-0.0768,51.5064,5.7,281.2,13/03/2019 16:25:26,,,1,22,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:25:26,,,1,12,,,,
235053188,-0.1079,51.5101,9.4,280.0,13/03/2019 16:25:26,,,1,05,,,,
235052117,-0.1226,51.5018,0.9,216.0,13/03/2019 16:25:26,,,1,23,,,,
235054667,-0.1202,51.5072,7.9,210.1,13/03/2019 16:25:26,,,1,09,,,,
235054667,-0.1196,51.5077,7.7,212.7,13/03/2019 16:25:26,,,1,50,,,,
235057011,-0.1036,51.5094,9.0,90.9,13/03/2019 16:25:27,,,1,13,,,,
235053188,-0.1092,51.5103,8.6,278.2,13/03/2019 16:25:27,,,1,26,,,,
235104713,-0.0768,51.5064,5.7,281.2,13/03/2019 16:25:27,,,1,22,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:25:27,,,1,12,,,,
235052117,-0.1226,51.5018,0.9,216.0,13/03/2019 16:25:28,,,1,23,,,,
235054667,-0.1202,51.5072,7.9,210.1,13/03/2019 16:25:28,,,1,09,,,,
235054667,-0.1196,51.5077,7.7,212.7,13/03/2019 16:25:28,,,1,50,,,,
235053188,-0.1092,51.5103,8.6,278.2,13/03/2019 16:25:29,,,1,26,,,,
235104713,-0.0768,51.5064,5.7,281.2,13/03/2019 16:25:29,,,1,22,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:25:29,,,1,12,,,,
235052117,-0.1226,51.5018,0.9,216.0,13/03/2019 16:25:30,,,1,23,,,,
235054667,-0.1202,51.5072,7.9,210.1,13/03/2019 16:25:30,,,1,09,,,,
235054667,-0.1196,51.5077,7.7,212.7,13/03/2019 16:25:30,,,1,50,,,,
235054667,-0.1208,51.5065,5.5,201.3,13/03/2019 16:25:30,,,1,29,,,,
235053188,-0.1092,51.5103,8.6,278.2,13/03/2019 16:25:31,,,1,26,,,,
235104713,-0.0768,51.5064,5.7,281.2,13/03/2019 16:25:31,,,1,22,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:25:31,,,1,12,,,,
235052117,-0.1226,51.5018,0.9,216.0,13/03/2019 16:25:31,,,1,23,,,,
235054667,-0.1202,51.5072,7.9,210.1,13/03/2019 16:25:31,,,1,09,,,,
235054667,-0.1196,51.5077,7.7,212.7,13/03/2019 16:25:32,,,1,50,,,,
235054667,-0.1208,51.5065,5.5,201.3,13/03/2019 16:25:32,,,1,29,,,,
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:25:32,,,1,30,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:25:33,,,1,12,,,,
235052117,-0.1226,51.5018,0.9,216.0,13/03/2019 16:25:33,,,1,23,,,,
235054667,-0.1202,51.5072,7.9,210.1,13/03/2019 16:25:33,,,1,09,,,,
235054667,-0.1196,51.5077,7.7,212.7,13/03/2019 16:25:33,,,1,50,,,,
235054667,-0.1208,51.5065,5.5,201.3,13/03/2019 16:25:34,,,1,29,,,,
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:25:34,,,1,30,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:25:34,,,1,12,,,,
235052117,-0.1226,51.5018,0.9,216.0,13/03/2019 16:25:35,,,1,23,,,,
235078641,-0.1122,51.5087,4.2,84.6,13/03/2019 16:25:35,,,1,32,,,,
235054667,-0.1196,51.5077,7.7,212.7,13/03/2019 16:25:35,,,1,50,,,,
235054667,-0.1208,51.5065,5.5,201.3,13/03/2019 16:25:35,,,1,29,,,,
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:25:36,,,1,30,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:25:36,,,1,12,,,,
235052117,-0.1226,51.5018,0.9,216.0,13/03/2019 16:25:36,,,1,23,,,,
235078641,-0.1122,51.5087,4.2,84.6,13/03/2019 16:25:37,,,1,32,,,,
235054667,-0.1208,51.5065,5.5,201.3,13/03/2019 16:25:37,,,1,29,,,,
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:25:37,,,1,30,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:25:38,,,1,12,,,,
235052117,-0.1226,51.5018,0.9,216.0,13/03/2019 16:25:38,,,1,23,,,,
235078641,-0.1122,51.5087,4.2,84.6,13/03/2019 16:25:38,,,1,32,,,,
235054667,-0.1208,51.5065,5.5,201.3,13/03/2019 16:25:39,,,1,29,,,,
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:25:39,,,1,30,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:25:39,,,1,12,,,,
235052117,-0.1226,51.5018,0.9,216.0,13/03/2019 16:25:40,,,1,23,,,,
235078641,-0.1122,51.5087,4.2,84.6,13/03/2019 16:25:40,,,1,32,,,,
235080605,-0.1174,51.5098,0.3,267.0,13/03/2019 16:25:40,,,1,39,,,,
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:25:41,,,1,30,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:25:41,,,1,12,,,,
235052117,-0.1226,51.5018,0.9,216.0,13/03/2019 16:25:42,,,1,23,,,,
235078641,-0.1122,51.5087,4.2,84.6,13/03/2019 16:25:42,,,1,32,,,,
235080605,-0.1174,51.5098,0.3,267.0,13/03/2019 16:25:42,,,1,39,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:25:42,,,1,41,,,,
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:25:43,,,1,30,,,,
235053185,-0.1086,51.5101,10.5,274.9,13/03/2019 16:25:43,,,1,41,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:25:43,,,1,12,,,,
235052117,-0.1226,51.5018,0.9,216.0,13/03/2019 16:25:43,,,1,23,,,,
235078641,-0.1122,51.5087,4.2,84.6,13/03/2019 16:25:43,,,1,32,,,,
235080605,-0.1174,51.5098,0.3,267.0,13/03/2019 16:25:44,,,1,39,,,,
235052117,-0.1227,51.5017,0.5,266.6,13/03/2019 16:25:44,,,1,42,,,,
235104713,-0.0773,51.5065,2.2,288.6,13/03/2019 16:25:44,,,1,42,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:25:44,,,1,41,,,,
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:25:44,,,1,30,,,,
235053185,-0.1086,51.5101,10.5,274.9,13/03/2019 16:25:45,,,1,41,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:25:45,,,1,12,,,,
235052117,-0.1226,51.5018,0.9,216.0,13/03/2019 16:25:45,,,1,23,,,,
235078641,-0.1122,51.5087,4.2,84.6,13/03/2019 16:25:45,,,1,32,,,,
235080605,-0.1174,51.5098,0.3,267.0,13/03/2019 16:25:45,,,1,39,,,,
235052117,-0.1227,51.5017,0.5,266.6,13/03/2019 16:25:46,,,1,42,,,,
235104713,-0.0773,51.5065,2.2,288.6,13/03/2019 16:25:46,,,1,42,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:25:46,,,1,41,,,,
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:25:46,,,1,30,,,,
235053185,-0.1086,51.5101,10.5,274.9,13/03/2019 16:25:46,,,1,41,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:25:46,,,1,12,,,,
235052117,-0.1226,51.5018,0.9,216.0,13/03/2019 16:25:47,,,1,23,,,,
235078641,-0.1122,51.5087,4.2,84.6,13/03/2019 16:25:47,,,1,32,,,,
235080605,-0.1174,51.5098,0.3,267.0,13/03/2019 16:25:47,,,1,39,,,,
235053188,-0.1104,51.5103,7.7,271.7,13/03/2019 16:25:47,,,1,46,,,,
235052117,-0.1227,51.5017,0.5,266.6,13/03/2019 16:25:47,,,1,42,,,,
235104713,-0.0773,51.5065,2.2,288.6,13/03/2019 16:25:47,,,1,42,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:25:48,,,1,41,,,,
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:25:48,,,1,30,,,,
235053185,-0.1086,51.5101,10.5,274.9,13/03/2019 16:25:48,,,1,41,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:25:48,,,1,12,,,,
235052117,-0.1226,51.5018,0.9,216.0,13/03/2019 16:25:48,,,1,23,,,,
235078641,-0.1122,51.5087,4.2,84.6,13/03/2019 16:25:49,,,1,32,,,,
235053188,-0.1104,51.5103,7.7,271.7,13/03/2019 16:25:49,,,1,46,,,,
235052117,-0.1227,51.5017,0.5,266.6,13/03/2019 16:25:49,,,1,42,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:25:49,,,1,41,,,,
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:25:49,,,1,30,,,,
235053185,-0.1086,51.5101,10.5,274.9,13/03/2019 16:25:50,,,1,41,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:25:50,,,1,12,,,,
235080605,-0.1174,51.5098,0.1,266.9,13/03/2019 16:25:50,,,1,48,,,,
235052117,-0.1226,51.5018,0.9,216.0,13/03/2019 16:25:50,,,1,23,,,,
235078641,-0.1122,51.5087,4.2,84.6,13/03/2019 16:25:50,,,1,32,,,,
235053188,-0.1104,51.5103,7.7,271.7,13/03/2019 16:25:51,,,1,46,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:25:51,,,1,41,,,,
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:25:51,,,1,30,,,,
235053185,-0.1086,51.5101,10.5,274.9,13/03/2019 16:25:51,,,1,41,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:25:51,,,1,12,,,,
235080605,-0.1174,51.5098,0.1,266.9,13/03/2019 16:25:52,,,1,48,,,,
235052117,-0.1226,51.5018,0.9,216.0,13/03/2019 16:25:52,,,1,23,,,,
235078641,-0.1122,51.5087,4.2,84.6,13/03/2019 16:25:52,,,1,32,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:25:52,,,1,50,,,,
235053188,-0.1104,51.5103,7.7,271.7,13/03/2019 16:25:52,,,1,46,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:25:53,,,1,41,,,,
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:25:53,,,1,30,,,,
235053185,-0.1086,51.5101,10.5,274.9,13/03/2019 16:25:53,,,1,41,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:25:53,,,1,12,,,,
235080605,-0.1174,51.5098,0.1,266.9,13/03/2019 16:25:53,,,1,48,,,,
235052117,-0.1226,51.5018,0.9,216.0,13/03/2019 16:25:53,,,1,23,,,,
235078641,-0.1122,51.5087,4.2,84.6,13/03/2019 16:25:54,,,1,32,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:25:54,,,1,50,,,,
235053188,-0.1104,51.5103,7.7,271.7,13/03/2019 16:25:54,,,1,46,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:25:54,,,1,41,,,,
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:25:54,,,1,30,,,,
235053185,-0.1086,51.5101,10.5,274.9,13/03/2019 16:25:55,,,1,41,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:25:55,,,1,12,,,,
235080605,-0.1174,51.5098,0.1,266.9,13/03/2019 16:25:55,,,1,48,,,,
235052117,-0.1226,51.5018,0.9,216.0,13/03/2019 16:25:55,,,1,23,,,,
235078641,-0.1122,51.5087,4.2,84.6,13/03/2019 16:25:55,,,1,32,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:25:55,,,1,50,,,,
235053188,-0.1104,51.5103,7.7,271.7,13/03/2019 16:25:56,,,1,46,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:25:56,,,1,41,,,,
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:25:56,,,1,30,,,,
235053185,-0.1086,51.5101,10.5,274.9,13/03/2019 16:25:57,,,1,41,,,,
235054851,-0.1098,51.5107,0.0,266.4,13/03/2019 16:25:57,,,1,12,,,,
235080605,-0.1174,51.5098,0.1,266.9,13/03/2019 16:25:57,,,1,48,,,,
235052117,-0.1226,51.5018,0.9,216.0,13/03/2019 16:25:57,,,1,23,,,,
235078641,-0.1122,51.5087,4.2,84.6,13/03/2019 16:25:57,,,1,32,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:25:57,,,1,50,,,,
232012297,-0.0690,51.5043,0.1,296.8,13/03/2019 16:25:57,,,1,56,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:25:58,,,1,41,,,,
